,dim,dim_var,J,Q,K,uplift_ratio,true_estimate,true_stderr,DIM Bias
35,-0.011523639363923421,0.41542982232568815,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
36,0.010361524719264992,0.42837032377745243,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
37,0.04900950528570813,0.40910315986973195,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
38,0.06198559297175332,0.40925622418579427,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
39,-0.05678760007030259,0.4141298700260493,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
40,0.03260530178980292,0.4059767386511248,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
41,0.07949955540960263,0.4085655080909471,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
42,0.004418962560633122,0.4297631938479307,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
43,0.07241962387674744,0.4237299425015479,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
44,0.02641096569924084,0.3990453641346451,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
45,0.017123824786401065,0.40378541740413776,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
46,-0.015327706359362758,0.41694525236826807,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
47,0.03035764531254226,0.41532473721091234,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
48,-0.10213834502065156,0.42811314666140543,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
49,0.102392910312051,0.3995540928874075,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
50,0.009056604130287083,0.40853783340263194,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
51,-0.0021995075756525706,0.41223229244463944,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
52,0.055220008412892985,0.43859477284331994,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
53,0.07365739993017206,0.43466685314629744,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
54,-0.029254545354456485,0.4533007674154931,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
55,0.053465723166019274,0.4133897347309706,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
56,0.09532719358538688,0.44112656924919813,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
57,0.09502446518487939,0.4748724783326629,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
58,0.018401356636082666,0.4194859353675523,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
59,0.07633783636789448,0.43591507770035276,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
60,-0.02621134011465376,0.42093660035237696,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
61,-0.02060942277565525,0.41181638984381763,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
62,-0.025695602615051327,0.44893515676440376,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
63,-0.10558318711708542,0.4544581322737902,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
64,0.08940536644155561,0.4552882666913296,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
65,-0.03530459063902469,0.42373881361836585,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
66,-0.04995884809891493,0.4125396822247185,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
67,0.10342424999584782,0.4416338221240198,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
68,-0.02849555058711628,0.45183498870961425,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
69,-0.015605747801176295,0.4204637902469253,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
70,-0.06939840903259986,0.4231218700593605,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
71,-0.0045032806124784,0.40547986329647534,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
72,0.03928981598087988,0.43212675790299204,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
73,0.04574321737858156,0.4263719506993179,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
74,0.11056513508305704,0.4551227545454387,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
75,0.010809180232900562,0.419506771161382,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
76,0.06586143087318186,0.4736381137489808,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
77,0.022275810481031555,0.43636807053397475,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
78,-0.05995967525938728,0.44271561509824664,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
79,0.011975722382244203,0.4090918695741467,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
80,-0.07319679132991475,0.4068888673139035,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
81,-0.01904346769760612,0.4005474946072851,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
82,-0.016623913200701668,0.42054825309509075,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
83,-0.05017412900259355,0.43219355391936404,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
84,0.12782671068240276,0.45692043709324315,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
85,-0.06630430224778283,0.42085512717399287,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
86,0.13512238682375394,0.4206642910515338,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
87,-0.07121893971028403,0.4432652253354621,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
88,0.15446375891070685,0.3924382472175625,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
89,-0.028968755328629414,0.41071617968985735,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
90,-0.12154990438964436,0.44928960424812137,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
91,-0.040840990479878714,0.4179912208463886,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
92,0.06647919811369707,0.3758721472240074,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
93,0.11267300006846603,0.40860937869700287,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
94,0.04239667266101699,0.4080003304361116,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
95,-0.08618302201878725,0.4230980696973382,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
96,-0.06505068460383523,0.41244647795697376,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
97,-0.06719713833234475,0.4012693861912926,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
98,0.17002839094668798,0.45242806667003443,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
99,-0.03418102130926648,0.4520264208772241,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
100,0.023585128981367998,0.41769424865288163,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
101,0.11074389906281934,0.4025738012394027,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
102,0.08898886800185735,0.45023582909084503,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
103,0.08981938572140147,0.42370022641226,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
104,-0.00267241467200674,0.4154202823548248,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
105,-0.037521968740665546,0.376796664630355,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
106,0.13244748270875756,0.42074481522318957,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
107,0.09180174851288597,0.41453995502794977,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
108,0.03955788267823879,0.4353735590210046,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
109,0.12594958019534086,0.4521004040915315,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
110,0.08211604408294976,0.42788251332080773,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
111,-0.03146858037057443,0.41836162988629955,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
112,0.08101016796443045,0.40204765928284064,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
113,-0.06348007791667576,0.43734241571751087,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
114,0.025125256571399968,0.38463525267557275,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
115,0.010100274328988856,0.4276762944340611,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
116,0.006087469609647123,0.4440392848816947,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
117,0.06908110528252276,0.433489931792439,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
118,0.13056234327794286,0.42647002080740354,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
119,0.0035891781325576577,0.4416758747633178,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
120,0.05890554664094938,0.4316182706815803,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
121,0.05832041043351066,0.4006498756106016,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
122,0.04193110669371053,0.3683041944761235,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
123,0.03881315173069155,0.42291268528556836,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
124,0.1235485781693344,0.4657463767399906,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
125,-0.013083847774445934,0.45063811776126067,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
126,0.06710884044263177,0.43856162468791793,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
127,0.029157229152492303,0.4163950322428479,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
128,0.10503295496189041,0.4024839281049175,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
129,0.1253518927848596,0.41636755388302593,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
130,0.018376242559959288,0.44299521287613275,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
131,0.045280644438426054,0.4422304485873466,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
132,0.15648257106327634,0.4371202657251093,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
133,-0.019012399111750455,0.40988156481497096,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
134,0.1844412403879635,0.4487478389833249,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
135,-0.029181686142733976,0.4018358886269828,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
136,0.0695505067040939,0.41531397020066735,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
137,0.07817142352053419,0.4121679229752776,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
138,-0.06611236135158927,0.4372938815481877,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
139,0.044273521421037354,0.400901697991344,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
140,-0.1105230410308406,0.4613528984166384,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
141,0.045110760732175015,0.4264223111938713,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
142,-0.038242914044961385,0.40965433396184736,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
143,-0.020417512534127602,0.4093102552239556,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
144,0.050883918455053245,0.4129169641325279,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
145,-0.089046844946026,0.46134769277224924,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
146,0.07659924611906099,0.4245712667456606,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
147,-0.18328230047979366,0.44949067698105566,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
148,0.013381454219170252,0.4154636019953687,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
149,-0.01931353683858028,0.43972965219274485,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
150,-0.09977256553227604,0.4116948941146044,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
151,0.15509202392048532,0.4449895889538661,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
152,-0.10609575147829725,0.4172838871709057,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
153,0.07865828646361972,0.4249407205688926,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
154,0.08228095861586682,0.40201721695917786,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
155,0.13333303579166295,0.41270513646182194,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
156,0.09171731660643534,0.4436543368117646,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
157,0.035382613672985785,0.4370192454319156,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
158,0.01678677368063508,0.4267931226668825,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
159,0.033500276155361663,0.394515946965748,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
160,0.009198779542340052,0.4261127799498961,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
161,-0.01916596273803617,0.4324101244242761,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
162,0.06014307956180931,0.3922393322890161,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
163,0.01516198335940988,0.43081896837853606,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
164,-0.010654009412419452,0.4547931484841401,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
165,-0.08407112648442455,0.41249282186158215,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
166,0.005211571181374719,0.3864497998993802,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
167,0.0416369686359892,0.4297704206338766,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
168,0.03889106139902343,0.4104240096993469,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
169,0.017411907542428384,0.38782276022466666,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
170,-0.042561584020291865,0.4238843351160577,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
171,0.03379602681369176,0.4265463189057694,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
172,-0.027492818436412048,0.4246648803817541,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
173,0.05998786515961241,0.40310885628358906,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
174,0.1016697204230686,0.41799033490114573,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
175,0.1442925032192806,0.42741088229150226,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
176,0.1414063795057411,0.42389187259339844,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
177,0.01718993086843712,0.43202176820581284,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
178,0.027477011294595677,0.3992775286421568,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
179,0.06876736081924373,0.4046668475947588,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
180,0.1596634624222898,0.4206732575477674,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
181,-0.056332023669632414,0.4062930402905811,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
182,0.06937639157676301,0.4268582323147815,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
183,0.059859881740386145,0.421519628483181,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
184,0.06182778756478524,0.42202421282864655,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
185,0.14813334099556003,0.44366471221361636,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
186,-0.018684613975462394,0.4461125434455254,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
187,-0.021095755361677515,0.39697376466594725,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
188,0.08053218425006442,0.40321676103177984,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
189,-0.06539199130877693,0.40204533166799733,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
190,0.06889587952398701,0.45385407170862924,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
191,-0.013952783763457766,0.4273401896359591,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
192,0.12337321687844521,0.4239563325429959,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
193,-0.03660996313032361,0.4053471156809325,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
194,0.0028002153819952635,0.37650245238625063,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
195,0.052820301553019866,0.41088722510876813,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
196,0.10311112387368088,0.3942242439597619,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
197,0.10708078176138675,0.4272692201772087,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
198,-0.038006354634600004,0.40426085776086984,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
199,0.039464509481353716,0.42388796393489725,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
200,0.10849458548799779,0.42444368339428695,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
201,-0.0323240172345447,0.4044637582471486,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
202,-0.049204833402631376,0.3970739037811239,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
203,-0.05583758689000384,0.42057074266474614,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
204,0.08986698061777332,0.4492445900754107,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
205,0.042408381090096925,0.41594729197980534,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
206,0.015514796745444426,0.4300884416827969,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
207,0.06788244039373459,0.40917972710585815,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
208,0.06835547888035343,0.434041119452536,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
209,0.015374328778150259,0.4305290462598161,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
210,0.011744239780777543,0.39601186038237807,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
211,0.005691417105031182,0.39646672959385143,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
212,-0.04028964548153391,0.41909046899421176,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
213,-0.028347786943083597,0.44295461106097705,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
214,-0.032880882176722026,0.41681453973135874,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
215,0.06674418311367425,0.4431353678474339,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
216,0.08630026066298446,0.40286717372421865,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
217,0.030558441720676566,0.4179760420979075,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
218,-0.11225404676973683,0.4128396602836736,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
219,0.09859727997295059,0.4163591526258315,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
220,0.017064145799842168,0.4432249165469023,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
221,0.10915428367408064,0.4236598428997076,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
222,-0.08110251174591765,0.4273775523817063,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
223,0.10708989159922211,0.4297451074143761,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
224,0.12188226924950318,0.4266939331637125,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
225,0.024905188360562325,0.42104863362838774,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
226,-0.018467358011888146,0.4096631557071781,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
227,0.029941138847569326,0.4217538524947989,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
228,0.07888684892381437,0.460111599029999,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
229,0.016252911719967567,0.41117001115778373,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
230,0.044930749126724234,0.39553365393736495,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
231,0.11603942489077645,0.4294321353329761,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
232,0.1009276058951371,0.4345653806471956,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
233,0.029787047755923335,0.40823860249758454,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
234,0.06370606270497159,0.4538635012767558,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
235,0.1012316069723031,0.39319522150788466,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
236,0.04557186044897632,0.44041042840415795,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
237,-0.022818729560956874,0.409855116604991,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
238,0.016587303176307744,0.4428636834152073,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
239,0.024088438220404518,0.4323076508342977,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
240,-0.03483395693741598,0.3911274160146476,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
241,-0.003093506432817361,0.409767975430963,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
242,0.011553825708009002,0.42495730924528097,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
243,0.09606352139735264,0.4426657624122303,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
244,0.16371689981491405,0.4604670458990935,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
245,0.07227094483766161,0.3942654643000818,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
246,0.10099650043201791,0.4276189379463444,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
247,0.04789469991344508,0.422340153971259,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
248,0.02956957182331099,0.4318981055377895,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
249,0.09868261491028757,0.4076223127556762,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
250,0.10236951944170253,0.43504553711929794,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
251,0.0275548630694904,0.43058748260357627,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
252,-0.009610593640397513,0.42609102874589133,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
253,-0.01729923038830128,0.3988071371395756,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
254,0.030562946927697787,0.4143930845515047,500,1000,3,0.20000000000000007,0.0036095724040422494,0.0011918002468391913,Positive Bias
